YEAR,HR,DT,MN,DPT,WBT,DBT,Normal_Temp
2014,12,6,1,12.0,14.0,16.4,30.4
2014,12,7,1,12.3,15.4,19.4,30.4
2014,12,8,1,17.1,19.0,22.0,30.4
2014,12,9,1,20.2,21.0,22.4,30.4
2014,12,10,1,14.4,15.4,16.8,30.4
2014,12,11,1,7.8,11.4,15.0,30.4
2014,12,12,1,10.8,13.2,16.0,30.4
2014,12,13,1,16.7,18.0,20.0,30.4
2014,12,14,1,19.2,19.8,20.8,30.4
2014,12,15,1,15.7,16.8,18.4,30.4
2014,12,16,1,12.5,14.6,17.2,30.4
2014,12,17,1,16.1,16.8,17.8,30.4
2014,12,18,1,11.3,13.0,15.0,30.4
2014,12,19,1,9.0,14.6,21.0,30.4
2014,12,20,1,15.4,16.6,18.4,30.4
2014,12,21,1,21.5,22.0,23.0,30.4
2014,12,22,1,19.0,19.8,21.2,30.4
2014,12,23,1,19.4,20.0,21.0,30.4
2014,12,24,1,20.1,20.4,21.0,30.4
2014,12,25,1,18.4,20.0,22.8,30.4
2014,12,26,1,18.5,20.6,24.2,30.4
2014,12,27,1,16.2,19.0,23.4,30.4
2014,12,28,1,12.4,17.2,23.6,30.4
2014,12,29,1,11.4,15.4,20.4,30.4
2014,12,30,1,11.9,15.4,19.8,30.4
2014,12,31,1,12.2,17.0,23.4,30.4
2014,24,1,1,14.3,20.4,29.8,30.4
2014,24,2,1,15.6,21.0,29.8,30.4
2014,24,3,1,15.3,21.0,30.2,30.4
2014,24,4,1,17.4,21.6,28.8,30.4
2014,24,5,1,13.5,19.2,27.6,30.4
2014,24,6,1,6.4,16.0,26.6,30.4
2014,24,7,1,12.9,20.0,30.4,30.4
2014,24,8,1,14.7,21.0,31.0,30.4
2014,24,9,1,19.7,22.6,28.0,30.4
2014,24,10,1,9.8,17.0,26.0,30.4
2014,24,11,1,3.0,13.8,24.0,30.4
2014,24,13,1,17.5,20.8,26.4,30.4
2014,24,14,1,18.6,21.6,27.0,30.4
2014,24,15,1,13.2,19.0,27.4,30.4
2014,24,16,1,10.2,17.4,26.6,30.4
2014,24,17,1,17.0,20.0,25.0,30.4
2014,24,18,1,2.8,14.2,25.0,30.4
2014,24,20,1,15.8,20.4,27.8,30.4
2014,24,21,1,19.3,21.0,24.0,30.4
2014,24,22,1,19.5,22.0,26.6,30.4
2014,24,23,1,19.5,22.2,27.2,30.4
2014,24,24,1,19.1,21.6,26.2,30.4
2014,24,25,1,18.2,22.4,30.0,30.4
2014,24,26,1,17.6,22.4,31.0,30.4
2014,24,27,1,14.1,20.6,30.6,30.4
2014,24,28,1,10.5,19.0,30.4,30.4
2014,24,29,1,8.4,18.2,30.4,30.4
2014,24,30,1,8.4,18.2,30.4,30.4
2014,24,31,1,9.9,19.0,31.0,30.4
2014,36,1,1,17.6,22.0,29.8,30.4
2014,36,2,1,15.1,21.4,31.6,30.4
2014,36,3,1,14.4,21.4,32.6,30.4
2014,36,4,1,16.7,21.4,29.4,30.4
2014,36,5,1,12.9,19.4,28.8,30.4
2014,36,6,1,10.3,18.6,29.6,30.4
2014,36,7,1,16.2,22.0,31.8,30.4
2014,36,8,1,14.1,21.2,32.4,30.4
2014,36,9,1,19.7,22.4,27.4,30.4
2014,36,10,1,9.3,17.6,28.0,30.4
2014,36,11,1,4.8,14.8,25.0,30.4
2014,36,12,1,12.6,18.6,27.0,30.4
2014,36,13,1,18.6,21.6,27.0,30.4
2014,36,14,1,18.9,22.0,27.6,30.4
2014,36,15,1,11.8,19.0,29.0,30.4
2014,36,16,1,13.9,20.0,29.2,30.4
2014,36,17,1,15.8,19.6,25.6,30.4
2014,36,18,1,5.5,16.6,28.8,30.4
2014,36,19,1,14.8,20.0,28.0,30.4
2014,36,20,1,18.6,21.6,27.0,30.4
2014,36,21,1,18.6,21.6,27.0,30.4
2014,36,22,1,19.9,23.0,29.0,30.4
2014,36,23,1,20.8,23.6,29.2,30.4
2014,36,24,1,20.4,23.4,29.2,30.4
2014,36,25,1,19.8,23.6,31.0,30.4
2014,36,26,1,19.1,24.0,33.4,30.4
2014,36,27,1,14.6,22.0,34.0,30.4
2014,36,28,1,8.9,19.6,33.6,30.4
2014,36,29,1,11.9,20.0,31.6,30.4
2014,36,30,1,10.2,20.4,34.6,30.4
2014,36,31,1,11.6,20.6,33.6,30.4
2014,48,1,1,18.2,21.4,27.0,30.4
2014,48,2,1,18.6,22.0,28.2,30.4
2014,48,3,1,18.3,22.0,28.6,30.4
2014,48,4,1,17.7,21.0,26.6,30.4
2014,48,5,1,12.2,18.2,26.4,30.4
2014,48,6,1,13.5,19.0,27.0,30.4
2014,48,7,1,18.9,22.4,28.8,30.4
2014,48,8,1,18.2,22.2,29.4,30.4
2014,48,9,1,15.4,19.6,26.2,30.4
2014,48,10,1,13.8,18.4,25.0,30.4
2014,48,11,1,8.3,15.0,22.6,30.4
2014,48,12,1,15.4,19.6,26.2,30.4
2014,48,13,1,18.8,21.2,25.4,30.4
2014,48,14,1,19.2,21.6,26.0,30.4
2014,48,15,1,13.1,18.6,26.4,30.4
2014,48,16,1,14.8,19.4,26.4,30.4
2014,48,17,1,14.7,18.6,24.4,30.4
2014,48,18,1,11.7,17.4,25.0,30.4
2014,48,19,1,18.6,21.6,27.0,30.4
2014,48,20,1,19.4,21.6,25.6,30.4
2014,48,21,1,18.3,21.6,27.4,30.4
2014,48,22,1,18.8,21.4,26.0,30.4
2014,48,23,1,20.2,22.0,25.4,30.4
2014,48,24,1,19.9,22.0,26.0,30.4
2014,48,25,1,19.0,22.0,27.4,30.4
2014,48,26,1,18.9,22.6,29.4,30.4
2014,48,27,1,16.8,21.6,29.8,30.4
2014,48,28,1,14.1,20.0,29.0,30.4
2014,48,29,1,11.2,18.8,29.2,30.4
2014,48,30,1,13.3,20.0,30.0,30.4
2014,48,31,1,14.0,20.2,29.6,30.4
2014,60,1,1,17.7,20.4,25.0,30.4
2014,60,2,1,19.0,21.2,25.2,30.4
2014,60,3,1,21.1,22.6,25.6,30.4
2014,60,4,1,17.4,20.2,24.8,30.4
2014,60,5,1,12.5,17.0,23.0,30.4
2014,60,6,1,12.5,17.4,24.0,30.4
2014,60,7,1,18.4,20.8,25.0,30.4
2014,60,8,1,23.2,24.0,25.8,30.4
2014,60,9,1,17.4,18.6,20.6,30.4
2014,60,11,1,6.9,13.6,20.6,30.4
2014,60,12,1,17.1,19.0,22.0,30.4
2014,60,13,1,18.5,20.4,23.6,30.4
2014,60,14,1,18.2,20.2,23.6,30.4
2014,60,15,1,14.1,18.0,23.6,30.4
2014,60,16,1,16.1,18.8,23.0,30.4
2014,60,17,1,14.8,17.4,21.2,30.4
2014,60,18,1,10.9,16.0,22.4,30.4
2014,60,19,1,19.2,20.6,23.0,30.4
2014,60,20,1,20.4,21.8,24.4,30.4
2014,60,21,1,19.8,21.6,25.0,30.4
2014,60,23,1,21.1,22.0,23.8,30.4
2014,60,24,1,20.2,21.4,23.6,30.4
2014,60,25,1,19.9,21.8,25.4,30.4
2014,60,26,1,17.5,21.0,27.0,30.4
2014,60,27,1,16.1,20.4,27.4,30.4
2014,60,28,1,11.8,18.0,26.4,30.4
2014,60,29,1,10.4,17.4,26.4,30.4
2014,60,30,1,11.2,18.0,27.0,30.4
2014,60,31,1,12.8,18.6,26.8,30.4
2014,72,1,1,18.1,19.8,22.6,30.4
2014,72,2,1,18.4,20.0,22.8,30.4
2014,72,3,1,20.0,21.4,24.0,30.4
2014,72,4,1,17.8,19.4,22.0,30.4
2014,72,5,1,11.4,15.0,19.4,30.4
2014,72,6,1,13.7,16.8,21.0,30.4
2014,72,7,1,17.1,19.0,22.0,30.4
2014,72,8,1,21.9,22.8,24.6,30.4
2014,72,9,1,17.4,18.6,20.6,30.4
2014,72,10,1,12.1,15.4,19.6,30.4
2014,72,11,1,8.9,13.0,17.4,30.4
2014,72,12,1,18.2,19.0,20.4,30.4
2014,72,13,1,19.6,20.6,22.4,30.4
2014,72,14,1,17.4,18.6,20.6,30.4
2014,72,15,1,13.8,17.0,21.4,30.4
2014,72,16,1,15.1,17.6,21.2,30.4
2014,72,17,1,12.6,15.0,18.0,30.4
2014,72,18,1,13.5,15.6,18.4,30.4
2014,72,19,1,18.8,20.0,22.0,30.4
2014,72,20,1,21.2,22.0,23.6,30.4
2014,72,21,1,20.6,21.6,23.4,30.4
2014,72,22,1,20.2,21.0,22.4,30.4
2014,72,23,1,19.9,21.0,23.0,30.4
2014,72,24,1,19.4,20.2,21.6,30.4
2014,72,25,1,20.0,21.2,23.4,30.4
2014,72,26,1,18.7,20.6,24.0,30.4
2014,72,27,1,15.3,18.4,23.0,30.4
2014,72,28,1,15.3,18.0,22.0,30.4
2014,72,29,1,11.8,16.0,21.4,30.4
2014,72,30,1,12.9,17.0,22.6,30.4
2014,72,31,1,14.7,18.0,22.8,30.4
2014,84,1,1,16.0,18.0,21.0,30.4
2014,84,2,1,18.1,19.4,21.6,30.4
2014,84,3,1,18.2,19.4,21.4,30.4
2014,84,4,1,18.8,20.0,22.0,30.4
2014,84,5,1,17.3,18.8,21.2,30.4
2014,84,6,1,11.9,14.0,16.6,30.4
2014,84,7,1,14.1,16.6,20.0,30.4
2014,84,8,1,16.7,18.4,21.0,30.4
2014,84,9,1,20.9,21.6,23.0,30.4
2014,84,10,1,14.5,16.2,18.6,30.4
2014,84,11,1,9.9,13.4,17.4,30.4
2014,84,12,1,9.2,12.0,15.0,30.4
2014,84,13,1,17.8,19.0,21.0,30.4
2014,84,14,1,19.6,20.4,21.8,30.4
2014,84,15,1,17.0,18.0,19.6,30.4
2014,84,16,1,11.8,15.0,19.0,30.4
2014,84,17,1,15.1,16.4,18.2,30.4
2014,84,18,1,10.2,14.0,18.4,30.4
2014,84,19,1,12.1,14.2,16.8,30.4
2014,84,20,1,18.4,19.0,20.0,30.4
2014,84,21,1,19.8,20.6,22.0,30.4
2014,84,22,1,19.7,20.6,22.2,30.4
2014,84,23,1,20.3,20.6,21.2,30.4
2014,84,24,1,20.3,21.0,22.2,30.4
2014,84,25,1,19.1,19.6,20.6,30.4
2014,84,26,1,20.2,21.0,22.4,30.4
2014,84,27,1,18.7,20.2,22.8,30.4
2014,84,28,1,13.0,18.0,25.0,30.4
2014,84,29,1,14.9,17.4,21.0,30.4
2014,84,30,1,13.3,16.0,19.6,30.4
2014,84,31,1,12.8,16.4,21.2,30.4
2014,0,1,2,14.5,17.0,20.6,31.1
2014,0,2,2,13.3,16.8,21.6,31.1
2014,0,3,2,14.9,17.0,20.0,31.1
2014,0,4,2,14.9,17.0,20.0,31.1
2014,0,5,2,17.1,18.4,20.4,31.1
2014,0,6,2,17.0,18.0,19.6,31.1
2014,0,7,2,16.7,17.6,19.0,31.1
2014,0,8,2,17.9,18.6,19.8,31.1
2014,0,9,2,17.4,18.0,19.0,31.1
2014,0,10,2,12.8,14.2,16.0,31.1
2014,0,11,2,16.0,17.0,18.4,31.1
2014,0,12,2,11.5,13.2,15.2,31.1
2014,0,13,2,15.8,17.0,18.8,31.1
2014,0,14,2,17.4,19.0,21.6,31.1
2014,0,15,2,15.0,16.4,18.4,31.1
2014,0,16,2,15.3,16.0,17.0,31.1
2014,0,17,2,9.8,13.0,16.0,31.1
2014,0,18,2,4.6,13.6,22.4,31.1
2014,0,19,2,11.6,15.4,20.2,31.1
2014,0,20,2,18.1,19.4,21.6,31.1
2014,0,21,2,20.4,21.6,23.8,31.1
2014,0,22,2,18.5,19.4,21.0,31.1
2014,0,23,2,17.1,18.4,20.4,31.1
2014,0,24,2,18.8,20.0,22.0,31.1
2014,0,25,2,20.5,21.4,23.0,31.1
2014,0,26,2,20.7,21.4,22.8,31.1
2014,0,27,2,21.0,22.0,24.0,31.1
2014,12,1,2,13.2,16.6,21.2,31.1
2014,12,2,2,14.6,18.0,23.0,31.1
2014,12,3,2,15.6,17.4,20.0,31.1
2014,12,4,2,16.0,17.6,20.4,31.1
2014,12,5,2,17.4,18.6,20.6,31.1
2014,12,6,2,18.6,19.4,20.8,31.1
2014,12,7,2,15.6,16.6,18.0,31.1
2014,12,8,2,17.5,18.6,20.4,31.1
2014,12,9,2,16.4,17.6,19.4,31.1
2014,12,10,2,13.1,15.0,17.4,31.1
2014,12,11,2,13.2,15.6,18.8,31.1
2014,12,12,2,13.3,15.0,17.2,31.1
2014,12,13,2,16.0,18.0,21.0,31.1
2014,12,14,2,17.5,19.4,22.6,31.1
2014,12,15,2,15.4,17.6,20.8,31.1
2014,12,16,2,16.1,17.4,19.4,31.1
2014,12,17,2,8.6,14.2,20.4,31.1
2014,12,18,2,15.3,18.4,23.0,31.1
2014,12,19,2,12.8,16.0,20.2,31.1
2014,12,20,2,19.0,20.4,22.8,31.1
2014,12,21,2,19.8,21.4,24.4,31.1
2014,12,22,2,19.1,20.2,22.2,31.1
2014,12,23,2,17.8,19.0,21.0,31.1
2014,12,24,2,19.6,20.8,23.0,31.1
2014,12,25,2,21.1,22.4,25.0,31.1
2014,12,26,2,21.1,22.0,23.8,31.1
2014,12,27,2,21.1,22.4,25.0,31.1
2014,12,28,2,13.5,18.0,24.0,31.1
2014,24,1,2,8.9,18.6,31.0,31.1
2014,24,2,2,11.0,19.4,31.0,31.1
2014,24,3,2,11.6,20.0,32.0,31.1
2014,24,4,2,13.8,20.6,31.0,31.1
2014,24,5,2,16.4,22.0,31.6,31.1
2014,24,6,2,17.4,21.6,28.8,31.1
2014,24,7,2,14.6,19.8,28.6,31.1
2014,24,8,2,16.6,20.8,27.8,31.1
2014,24,9,2,13.4,18.8,26.8,31.1
2014,24,10,2,12.1,18.0,26.0,31.1
2014,24,11,2,13.8,19.0,26.6,31.1
2014,24,12,2,5.7,15.6,26.2,31.1
2014,24,13,2,17.4,21.0,27.2,31.1
2014,24,14,2,14.2,19.2,26.6,31.1
2014,24,15,2,14.2,18.8,25.6,31.1
2014,24,16,2,14.3,19.0,26.0,31.1
2014,24,17,2,7.3,16.8,27.8,31.1
2014,24,18,2,6.0,17.4,30.4,31.1
2014,24,19,2,11.6,19.8,31.4,31.1
2014,24,20,2,17.4,22.0,30.0,31.1
2014,24,21,2,20.1,22.8,28.0,31.1
2014,24,22,2,17.6,21.2,27.4,31.1
2014,24,23,2,18.2,22.2,29.4,31.1
2014,24,24,2,16.4,22.0,31.6,31.1
2014,24,25,2,22.2,25.0,31.0,31.1
2014,24,26,2,20.9,23.6,29.0,31.1
2014,24,27,2,16.6,21.0,28.4,31.1
2014,24,28,2,15.6,20.0,27.0,31.1
2014,36,1,2,11.7,20.4,33.0,31.1
2014,36,2,2,13.6,21.4,33.6,31.1
2014,36,3,2,14.9,21.6,32.4,31.1
2014,36,4,2,17.3,22.6,32.0,31.1
2014,36,5,2,17.3,22.6,32.0,31.1
2014,36,6,2,18.3,22.6,30.4,31.1
2014,36,7,2,18.9,22.6,29.4,31.1
2014,36,8,2,19.5,22.4,27.8,31.1
2014,36,9,2,15.4,20.2,27.8,31.1
2014,36,10,2,7.0,17.0,28.6,31.1
2014,36,11,2,14.8,20.0,27.8,31.1
2014,36,12,2,12.0,18.4,27.2,31.1
2014,36,13,2,16.7,20.6,27.0,31.1
2014,36,14,2,15.0,20.0,27.5,31.1
2014,36,15,2,17.3,19.4,22.8,31.1
2014,36,16,2,13.7,19.4,27.8,31.1
2014,36,17,2,5.9,18.0,32.0,31.1
2014,36,18,2,7.3,18.6,32.4,31.1
2014,36,19,2,13.2,21.6,34.6,31.1
2014,36,20,2,16.5,22.0,31.4,31.1
2014,36,21,2,18.0,21.4,27.4,31.1
2014,36,22,2,17.3,21.4,28.4,31.1
2014,36,23,2,18.2,22.2,29.4,31.1
2014,36,24,2,20.8,24.0,30.4,31.1
2014,36,25,2,22.0,24.6,30.0,31.1
2014,36,26,2,21.5,24.2,29.8,31.1
2014,36,27,2,19.9,23.0,29.0,31.1
2014,36,28,2,16.6,20.8,27.8,31.1
2014,48,1,2,14.6,20.4,29.4,31.1
2014,48,2,2,14.7,20.6,29.8,31.1
2014,48,3,2,14.2,20.4,30.0,31.1
2014,48,4,2,17.4,22.0,30.0,31.1
2014,48,5,2,16.9,21.6,29.6,31.1
2014,48,6,2,20.4,23.0,28.0,31.1
2014,48,7,2,17.5,21.2,27.6,31.1
2014,48,8,2,18.1,21.0,26.0,31.1
2014,48,9,2,8.7,16.6,26.0,31.1
2014,48,10,2,9.2,17.0,26.6,31.1
2014,48,11,2,15.8,19.6,25.6,31.1
2014,48,12,2,14.3,19.0,26.0,31.1
2014,48,13,2,16.1,20.4,27.4,31.1
2014,48,14,2,15.0,19.4,26.2,31.1
2014,48,15,2,15.8,19.0,24.0,31.1
2014,48,16,2,12.1,18.0,26.0,31.1
2014,48,17,2,11.0,18.6,28.8,31.1
2014,48,18,2,11.9,19.4,30.0,31.1
2014,48,19,2,14.9,20.6,29.6,31.1
2014,48,20,2,19.9,22.2,26.6,31.1
2014,48,21,2,17.2,21.0,27.4,31.1
2014,48,22,2,17.3,20.6,26.2,31.1
2014,48,23,2,18.4,22.0,28.4,31.1
2014,48,24,2,22.2,24.0,27.8,31.1
2014,48,25,2,22.9,24.6,28.2,31.1
2014,48,26,2,20.7,23.6,29.4,31.1
2014,48,27,2,18.2,21.6,27.6,31.1
2014,60,1,2,15.6,20.0,27.0,31.1
2014,60,2,2,14.4,19.0,25.8,31.1
2014,60,3,2,15.9,20.0,26.6,31.1
2014,60,4,2,19.3,22.0,27.0,31.1
2014,60,5,2,18.1,21.0,26.0,31.1
2014,60,6,2,20.4,22.0,25.0,31.1
2014,60,8,2,16.5,19.0,23.0,31.1
2014,60,9,2,11.4,16.8,23.0,31.1
2014,60,10,2,11.3,16.6,23.4,31.1
2014,60,11,2,15.3,18.4,23.0,31.1
2014,60,12,2,15.1,18.4,23.4,31.1
2014,60,13,2,16.2,19.4,24.4,31.1
2014,60,14,2,14.0,17.8,23.2,31.1
2014,60,15,2,15.9,18.0,21.2,31.1
2014,60,16,2,11.3,16.6,23.4,31.1
2014,60,17,2,8.0,16.0,25.2,31.1
2014,60,18,2,21.3,23.0,26.4,31.1
2014,60,19,2,19.9,22.0,26.0,31.1
2014,60,20,2,17.4,20.2,24.8,31.1
2014,60,21,2,18.2,20.4,24.2,31.1
2014,60,22,2,17.7,20.2,24.4,31.1
2014,60,23,2,19.2,21.4,25.4,31.1
2014,60,24,2,22.3,23.6,26.2,31.1
2014,60,25,2,22.4,23.6,26.0,31.1
2014,60,26,2,22.4,23.6,26.0,31.1
2014,60,27,2,17.0,20.0,25.0,31.1
2014,60,28,2,12.8,17.6,24.2,31.1
2014,72,1,2,15.3,18.6,23.6,31.1
2014,72,2,2,14.6,18.0,23.0,31.1
2014,72,3,2,15.4,18.6,23.4,31.1
2014,72,4,2,18.5,20.4,23.6,31.1
2014,72,5,2,18.0,19.6,22.2,31.1
2014,72,6,2,18.8,19.6,21.0,31.1
2014,72,7,2,17.9,19.6,22.4,31.1
2014,72,8,2,17.1,19.0,22.0,31.1
2014,72,9,2,11.6,15.4,20.2,31.1
2014,72,10,2,14.6,17.4,21.4,31.1
2014,72,11,2,12.9,16.6,21.6,31.1
2014,72,12,2,15.3,18.0,22.0,31.1
2014,72,13,2,15.8,19.0,24.0,31.1
2014,72,14,2,15.7,18.0,21.4,31.1
2014,72,15,2,15.6,17.0,19.0,31.1
2014,72,16,2,11.1,15.6,21.2,31.1
2014,72,17,2,12.4,16.6,22.2,31.1
2014,72,18,2,15.8,18.4,22.4,31.1
2014,72,19,2,20.3,21.6,24.0,31.1
2014,72,20,2,18.5,20.4,23.6,31.1
2014,72,21,2,18.9,20.4,23.0,31.1
2014,72,22,2,17.6,20.0,24.0,31.1
2014,72,23,2,19.3,21.0,24.0,31.1
2014,72,24,2,21.5,22.6,24.8,31.1
2014,72,25,2,22.0,23.0,25.0,31.1
2014,72,26,2,22.2,23.4,25.8,31.1
2014,72,27,2,16.1,19.4,24.6,31.1
2014,72,28,2,12.2,17.0,23.4,31.1
2014,84,1,2,15.7,18.0,21.4,31.1
2014,84,2,2,14.2,17.4,22.0,31.1
2014,84,3,2,15.7,18.0,21.4,31.1
2014,84,4,2,16.0,18.0,21.0,31.1
2014,84,5,2,18.1,19.4,21.6,31.1
2014,84,6,2,17.1,18.6,21.0,31.1
2014,84,7,2,18.0,18.4,19.0,31.1
2014,84,8,2,17.8,19.0,21.0,31.1
2014,84,9,2,17.0,18.0,19.6,31.1
2014,84,10,2,10.6,13.4,16.6,31.1
2014,84,11,2,15.3,17.0,19.4,31.1
2014,84,12,2,12.5,14.6,17.2,31.1
2014,84,13,2,14.9,17.0,20.0,31.1
2014,84,14,2,16.0,18.4,22.0,31.1
2014,84,15,2,15.5,17.0,19.2,31.1
2014,84,16,2,15.1,16.0,17.2,31.1
2014,84,17,2,11.8,15.0,19.0,31.1
2014,84,18,2,9.5,14.4,20.0,31.1
2014,84,19,2,13.8,16.4,20.0,31.1
2014,84,20,2,17.5,19.4,22.6,31.1
2014,84,21,2,18.5,20.0,22.6,31.1
2014,84,22,2,18.8,20.0,22.0,31.1
2014,84,23,2,17.9,19.6,22.4,31.1
2014,84,24,2,19.3,20.4,22.4,31.1
2014,84,25,2,21.2,22.0,23.6,31.1
2014,84,26,2,22.6,23.2,24.4,31.1
2014,84,27,2,22.0,23.0,25.0,31.1
2014,84,28,2,16.0,19.2,24.2,31.1
2014,0,1,3,13.1,15.4,18.4,32.6
2014,0,2,3,7.8,12.6,17.6,32.6
2014,0,3,3,9.1,13.6,18.6,32.6
2014,0,4,3,14.2,16.2,19.0,32.6
2014,0,5,3,18.1,19.4,21.6,32.6
2014,0,6,3,20.1,20.6,21.6,32.6
2014,0,7,3,19.9,21.4,23.0,32.6
2014,0,8,3,20.7,21.4,22.8,32.6
2014,0,9,3,20.5,21.0,22.0,32.6
2014,0,10,3,19.8,20.6,22.0,32.6
2014,0,11,3,18.8,19.4,20.4,32.6
2014,0,12,3,20.9,21.6,23.0,32.6
2014,0,13,3,19.7,21.2,24.0,32.6
2014,0,14,3,21.2,22.2,24.2,32.6
2014,0,15,3,18.5,20.4,24.0,32.6
2014,0,16,3,18.7,20.4,23.4,32.6
2014,0,17,3,12.9,18.4,26.2,32.6
2014,0,18,3,18.6,21.0,25.2,32.6
2014,0,19,3,18.1,20.4,24.4,32.6
2014,0,20,3,16.3,20.0,26.0,32.6
2014,0,21,3,17.8,19.4,22.0,32.6
2014,0,22,3,21.0,22.0,24.0,32.6
2014,0,23,3,20.8,21.0,21.4,32.6
2014,0,24,3,22.5,23.4,25.2,32.6
2014,0,25,3,21.5,22.2,23.6,32.6
2014,0,26,3,19.9,21.0,23.0,32.6
2014,0,27,3,21.1,22.4,25.0,32.6
2014,0,28,3,21.6,22.6,24.6,32.6
2014,0,29,3,20.7,22.0,24.4,32.6
2014,0,30,3,20.0,22.0,25.8,32.6
2014,0,31,3,21.3,23.0,26.4,32.6
2014,12,1,3,12.9,16.6,21.6,32.6
2014,12,2,3,7.1,12.6,18.2,32.6
2014,12,3,3,8.8,15.2,22.6,32.6
2014,12,4,3,14.2,17.4,22.0,32.6
2014,12,5,3,19.8,21.0,23.2,32.6
2014,12,6,3,21.0,22.0,24.0,32.6
2014,12,7,3,21.0,22.0,24.0,32.6
2014,12,8,3,21.8,22.4,23.6,32.6
2014,12,9,3,19.2,20.6,23.0,32.6
2014,12,10,3,20.4,21.6,23.8,32.6
2014,12,11,3,18.9,20.2,22.4,32.6
2014,12,12,3,20.0,21.2,23.4,32.6
2014,12,13,3,18.9,21.0,24.8,32.6
2014,12,14,3,19.4,21.4,25.0,32.6
2014,12,15,3,20.8,23.0,27.4,32.6
2014,12,16,3,18.7,21.0,25.0,32.6
2014,12,17,3,15.9,20.4,27.6,32.6
2014,12,18,3,16.4,20.4,27.0,32.6
2014,12,19,3,17.2,20.2,25.2,32.6
2014,12,20,3,17.0,20.4,26.0,32.6
2014,12,21,3,15.5,19.4,25.4,32.6
2014,12,22,3,20.5,22.4,26.0,32.6
2014,12,23,3,21.1,22.4,25.0,32.6
2014,12,24,3,21.5,23.0,26.0,32.6
2014,12,25,3,19.4,21.4,25.0,32.6
2014,12,26,3,19.9,22.0,26.0,32.6
2014,12,27,3,19.9,22.0,26.0,32.6
2014,12,28,3,21.2,23.0,26.6,32.6
2014,12,29,3,19.3,21.6,25.8,32.6
2014,12,30,3,19.9,22.2,26.6,32.6
2014,12,31,3,21.7,23.6,27.4,32.6
2014,24,1,3,12.6,18.6,27.0,32.6
2014,24,2,3,3.0,15.8,28.6,32.6
2014,24,3,3,8.7,18.4,30.6,32.6
2014,24,4,3,14.6,20.4,29.4,32.6
2014,24,5,3,17.6,22.4,31.0,32.6
2014,24,6,3,19.2,22.4,28.4,32.6
2014,24,7,3,21.2,23.2,27.2,32.6
2014,24,8,3,22.2,24.2,28.4,32.6
2014,24,9,3,15.3,21.4,31.4,32.6
2014,24,10,3,20.2,23.4,29.6,32.6
2014,24,11,3,17.0,21.8,30.0,32.6
2014,24,12,3,14.5,21.2,31.8,32.6
2014,24,13,3,16.9,23.0,33.8,32.6
2014,24,14,3,20.2,24.6,33.4,32.6
2014,24,15,3,19.8,24.6,34.2,32.6
2014,24,16,3,18.2,23.4,33.0,32.6
2014,24,17,3,12.4,21.6,35.6,32.6
2014,24,18,3,16.8,22.8,33.4,32.6
2014,24,19,3,12.2,21.6,35.8,32.6
2014,24,20,3,17.4,23.0,33.0,32.6
2014,24,21,3,11.7,20.4,33.0,32.6
2014,24,22,3,19.9,23.0,29.0,32.6
2014,24,23,3,18.3,22.6,30.4,32.6
2014,24,24,3,20.8,24.0,30.4,32.6
2014,24,25,3,16.9,22.4,32.0,32.6
2014,24,26,3,20.6,24.6,32.8,32.6
2014,24,27,3,22.1,25.2,31.8,32.6
2014,24,28,3,19.9,24.0,32.0,32.6
2014,24,30,3,19.5,24.4,34.0,32.6
2014,24,31,3,23.7,26.0,31.2,32.6
2014,36,1,3,8.9,17.6,28.4,32.6
2014,36,2,3,10.9,19.0,30.0,32.6
2014,36,3,3,14.7,21.0,31.0,32.6
2014,36,4,3,17.7,22.0,29.6,32.6
2014,36,5,3,17.6,22.4,31.0,32.6
2014,36,6,3,20.2,23.2,29.0,32.6
2014,36,7,3,22.9,24.8,29.0,32.6
2014,36,8,3,20.9,24.0,30.2,32.6
2014,36,9,3,17.6,22.4,31.0,32.6
2014,36,10,3,19.6,23.2,30.0,32.6
2014,36,11,3,17.6,22.2,29.8,32.6
2014,36,12,3,17.3,23.0,33.2,32.6
2014,36,13,3,21.6,25.0,32.2,32.6
2014,36,14,3,21.1,25.0,33.2,32.6
2014,36,15,3,17.5,23.4,34.2,32.6
2014,36,16,3,20.2,24.6,33.4,32.6
2014,36,17,3,18.9,24.4,35.0,32.6
2014,36,18,3,20.6,24.6,32.8,32.6
2014,36,19,3,17.2,23.4,34.6,32.6
2014,36,20,3,21.7,25.0,32.0,32.6
2014,36,21,3,18.7,24.2,34.8,32.6
2014,36,22,3,19.1,23.0,30.4,32.6
2014,36,23,3,17.4,22.8,32.4,32.6
2014,36,24,3,22.3,25.0,30.8,32.6
2014,36,25,3,19.4,24.0,33.0,32.6
2014,36,26,3,22.8,25.8,32.4,32.6
2014,36,27,3,21.7,25.0,32.0,32.6
2014,36,28,3,22.2,25.2,31.6,32.6
2014,36,29,3,22.1,26.0,34.6,32.6
2014,36,30,3,23.4,26.6,34.0,32.6
2014,36,31,3,22.9,25.6,31.6,32.6
2014,48,1,3,7.3,16.4,26.8,32.6
2014,48,2,3,9.7,17.6,27.6,32.6
2014,48,3,3,14.8,20.0,28.0,32.6
2014,48,4,3,22.0,24.0,28.2,32.6
2014,48,5,3,20.9,23.4,28.4,32.6
2014,48,6,3,19.6,22.6,28.2,32.6
